kernel_name,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15,value_16,value_17,value_18,value_19,value_20,value_21,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31,embedding_32,embedding_33,embedding_34,embedding_35,embedding_36,embedding_37,embedding_38,embedding_39,embedding_40,embedding_41,embedding_42,embedding_43,embedding_44,embedding_45,embedding_46,embedding_47,embedding_48,embedding_49,embedding_50,embedding_51,embedding_52,embedding_53,embedding_54,embedding_55,embedding_56,embedding_57,embedding_58,embedding_59,embedding_60,embedding_61,embedding_62,embedding_63,embedding_64,embedding_65,embedding_66,embedding_67,embedding_68,embedding_69,embedding_70,embedding_71,embedding_72,embedding_73,embedding_74,embedding_75,embedding_76,embedding_77,embedding_78,embedding_79,embedding_80,embedding_81,embedding_82,embedding_83,embedding_84,embedding_85,embedding_86,embedding_87,embedding_88,embedding_89,embedding_90,embedding_91,embedding_92,embedding_93,embedding_94,embedding_95,embedding_96,embedding_97,embedding_98,embedding_99,embedding_100,embedding_101,embedding_102,embedding_103,embedding_104,embedding_105,embedding_106,embedding_107,embedding_108,embedding_109,embedding_110,embedding_111,embedding_112,embedding_113,embedding_114,embedding_115,embedding_116,embedding_117,embedding_118,embedding_119,embedding_120,embedding_121,embedding_122,embedding_123,embedding_124,embedding_125,embedding_126,embedding_127,embedding_128,perf,util-LUT,util-FF,util-DSP,util-BRAM
gemm-blocked,2.0,50.0,1.0,50.0,100.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79089886,-0.16436653,-0.8021785,-0.3297034,-0.112858765,3.6452832,2.4693627,-0.13146265,-0.6232633,-0.39854053,2.841556,-0.48754597,-0.8011256,-0.53788453,-0.87883735,-0.7113211,0.28322855,3.3771825,-0.6102189,1.8396767,-0.079968765,2.966198,-0.015008494,1.9903687,-0.25605294,-0.37994504,-0.066269204,-0.07124824,1.2467902,0.24241836,-0.31991616,2.906016,-0.04250434,2.4300504,-0.4805071,0.1223346,0.05967583,2.5412617,-0.4956768,-0.6623646,-0.22282094,-0.89543283,0.102099605,0.048009988,-0.636137,-0.67338526,-0.217383,-0.29811418,0.86474305,-0.017540239,-0.39460227,4.8811874,0.19140632,-0.5216119,2.4720845,0.06643699,1.2823665,-0.6719445,0.26579285,-0.33529916,-0.16480409,0.18771036,-0.7934368,-0.5934208,1.457059,-0.12133492,-0.16869041,-0.15239906,0.64397454,2.3633573,2.0939705,0.2694536,-0.14952976,-0.12518293,2.3670807,-0.16331118,-0.15979569,-0.10453365,-0.1703608,-0.16178727,-0.09392786,2.75184,-0.16159348,0.92241687,-0.024439137,2.4613295,1.0343022,1.8790812,0.48773193,-0.1565342,-0.094052084,-0.12141036,1.1028311,0.04452956,0.077509105,2.9789453,0.34564987,1.9215223,-0.13164279,-0.11304404,-0.064254895,2.2232573,-0.13149476,-0.16367273,0.14385879,-0.17619687,0.45299086,-0.14294477,-0.0060688835,-0.15272519,-0.15339953,-0.1023345,1.3023044,0.68349624,-0.14279895,2.9828887,-0.11078574,0.09946148,3.2611375,-0.015401406,-0.08769759,-0.15685341,0.47956574,0.6928212,-0.10723884,0.15295932,-0.16557989,-0.16338252,,11.63,0.00,0.00,0.00,0.00
gemm-blocked,16.0,50.0,50.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.67042464,0.07759352,-0.7786149,-0.26441815,-0.33960977,0.6785657,-0.79318357,0.06836424,-0.57753426,-0.2032732,0.7554232,-0.42344123,-0.7756195,-0.55475795,-0.8007892,-0.6327936,0.7982945,-0.5525614,-0.51715976,1.9076171,-0.31266314,-0.36902985,-0.73241997,-0.20891555,-0.5513743,-0.15121287,0.055019356,-0.08511305,-0.38593534,0.7630335,-0.4614307,-0.60325104,-0.2068051,-0.23314248,-0.2108095,0.24898307,1.1547165,-0.6921477,-0.23901187,-0.39698008,-0.15286374,-0.19139504,-0.54481024,0.5501132,-0.86057335,-0.25764412,-0.12617503,-0.20038193,0.009018226,-0.4946174,0.004356869,0.63699716,0.38341394,-0.4503712,-0.64185953,0.15601566,1.1072296,-0.68147373,0.20326751,-0.7883633,-0.116662435,-0.11196731,-0.6753659,-0.28203896,-0.14129102,0.4880141,-0.14492095,-0.13325654,0.7357088,0.2983923,0.29655388,1.0184522,0.04885626,0.42873034,1.3710376,-0.1377612,-0.13941951,-0.122883886,-0.14518821,1.9093351,1.8243243,0.67831576,-0.1366702,1.2389098,-0.104367435,0.9779153,1.296894,0.28813797,1.6671989,-0.11763938,0.09784966,-0.10700135,-0.11447185,0.56730324,0.43465486,3.2618997,0.72596645,-0.09381544,1.0968225,-0.08977555,0.53567517,-0.140595,0.14202152,-0.13525666,0.5255002,-0.10480406,2.546995,-0.06176314,-0.14876999,-0.02253617,-0.1288525,0.3343969,0.23623613,0.72552615,2.520623,0.32861403,-0.083431,-0.117730334,2.971478,-0.11889235,1.6008987,1.1063519,0.5961188,1.7417698,1.8648478,0.1599573,-0.14052482,0.71494055,,11.63,0.00,0.00,0.00,0.00
gemm-blocked,32.0,50.0,50.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49902046,0.08483541,-0.7742683,-0.24828307,-0.50082517,0.196571,-0.8009675,-0.057712793,-0.46320373,-0.21737802,0.39851302,-0.41084614,-0.7468584,-0.55667573,-0.8610622,-0.6183051,0.22489592,-0.5974106,-0.37658826,1.4061943,-0.28705192,-0.2117714,-0.5241825,-0.5675398,-0.45343864,-0.30128935,0.13806035,-0.1346576,-0.37363076,0.6106061,-0.465333,-0.58311266,-0.22869243,-0.19854207,0.036988188,0.27638388,0.104762755,-0.6856606,-0.42544273,-0.56391776,-0.31805366,-0.6186136,-0.29723802,0.34559092,-0.8437728,-0.6129793,-0.016744755,-0.30314848,0.09551346,-0.37061498,0.21732785,0.7364319,0.5324755,-0.51795304,-0.45542517,0.12300872,1.6359522,-0.6364947,-0.092775896,-0.7222044,-0.013929859,-0.055757478,-0.62467414,-0.51025146,-0.11935621,0.6271118,-0.15227976,-0.1400667,1.2501274,0.635108,-0.14732414,0.5650352,0.7917536,0.31811377,0.1457563,-0.14568755,0.03688282,-0.12946439,-0.15345989,0.37360847,1.3795185,-0.1323599,-0.11888744,0.26243368,-0.106526926,2.320057,0.7111016,1.2316831,0.92684156,-0.14219078,0.7970155,-0.11769503,-0.13202633,-0.016268758,-0.11785243,2.186711,-0.10051444,-0.0892889,1.6508088,-0.09466173,0.59319806,0.57660127,-0.12162349,-0.14392257,0.31142,-0.124130666,2.5419805,0.26667336,2.4883018,-0.036407765,0.5597356,-0.13496925,0.69484025,1.6200119,1.5743345,3.0206087,0.099470116,-0.14520112,0.5064764,-0.12592177,2.4069853,-0.121204495,1.157087,0.7251253,1.6928815,1.8210154,-0.1319143,0.22854161,,11.63,0.00,0.00,0.00,0.00
gemm-blocked,1.0,1.0,1.0,1.0,100.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21378556,-0.00900276,-0.7493569,-0.30413935,-0.5212666,3.6836853,2.4869668,-0.30704117,-0.59221107,-0.28084832,2.3238513,-0.47599936,-0.7969655,-0.5283464,-0.8734965,-0.6969467,0.4964723,3.2751887,-0.60686475,1.4031924,0.28722778,3.019116,-0.5008163,1.8030069,-0.61007047,-0.3585403,0.00588164,-0.15497842,1.1916616,0.9034849,-0.38486463,2.4462187,-0.28146788,2.6424057,-0.40685716,0.14176394,0.3530269,2.680245,-0.47323892,-0.65304124,-0.3586448,-0.521495,0.11287456,-0.015788676,-0.59072286,-0.6650449,-0.16410999,-0.2716497,0.37588486,-0.31286725,-0.015045516,4.954555,0.7946705,-0.6138973,1.3042094,0.040242806,1.141941,-0.26625526,-0.06419808,-0.826432,-0.19583562,0.22917902,-0.41147372,-0.5871815,0.6969755,-0.10301165,-0.1523132,-0.12819885,0.95044816,2.3164966,2.0468905,0.39012653,0.38461295,-0.11082746,2.1668828,-0.14406912,-0.14721484,-0.08925426,-0.15278032,0.033001564,-0.06101754,2.4862776,-0.14462958,0.121041104,-0.018953638,3.3863285,0.93359554,1.8549056,0.6113649,-0.13581133,1.4999698,-0.106476106,0.95738924,-0.06982824,0.5849064,2.9809961,0.60766894,2.3644593,0.6770844,-0.09442166,-0.02110962,1.9519994,-0.111991644,-0.14556038,0.35719857,-0.16036204,1.9582963,0.34330797,1.2855754,-0.13980514,0.7452196,-0.07922548,1.1193323,0.46297577,-0.116616644,3.6827877,-0.08409403,0.30868018,2.9009733,-0.10885851,0.50754994,-0.14169817,0.2928555,0.6674802,0.58153903,0.229937,-0.14792968,-0.1460865,,11.63,0.00,0.00,0.00,0.00
gemm-blocked,4.0,1.0,50.0,100.0,1.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38885802,-0.06779257,-0.77190727,-0.26200742,-0.43158197,0.27003193,-0.80236584,-0.04868728,-0.5507702,-0.39214256,0.37372392,-0.42123276,-0.7747366,-0.56509715,-0.86362046,-0.50691634,0.87466854,-0.37456343,-0.575562,1.6578041,-0.3908349,-0.7941282,-0.7385058,-0.19141538,-0.5196161,-0.29814222,0.11091719,0.20443086,-0.027419178,0.74554396,-0.059045576,-0.3712523,0.08473735,-0.28629878,-0.43551338,0.25293514,0.5687005,-0.6914714,-0.3957475,-0.6205832,-0.26297933,-0.88387305,-0.4463384,0.70499307,-0.842683,-0.633214,-0.12342869,-0.26464722,0.13796744,-0.47595093,-0.3005313,0.6310999,0.20789498,-0.69590783,-0.2130717,0.14794101,1.6512089,-0.77660984,0.046375055,-0.641298,-0.081645824,-0.14495987,-0.7688357,-0.5478131,1.6802834,-0.09773121,-0.13070822,-0.12544066,0.7546771,0.2250366,-0.12378015,0.80604535,0.27316236,-0.12291265,0.7082229,-0.13007584,-0.13101397,-0.115131974,-0.13885914,0.9282236,0.9225462,1.4871325,-0.12970677,1.8325483,-0.01751369,-0.13447048,0.18433753,0.7277963,0.33474505,-0.03934275,0.61884177,0.55445325,1.9379742,0.8955255,2.2713306,2.726024,1.7861286,-0.0853953,-0.108310156,-0.080667496,-0.08699113,-0.13860053,0.3292773,-0.13076383,0.61647594,-0.1450241,1.4999776,0.37589145,0.04631126,-0.12511197,-0.12113887,0.17429487,1.3600746,0.6527361,0.15368626,-0.0623438,-0.07603588,0.10760325,2.818683,0.14994852,0.9505193,-0.11920131,0.8462057,1.1220694,0.2297833,-0.110190555,-0.13359605,-0.04951378,,11.63,0.19,0.11,0.41,0.05
gemm-blocked,2.0,1.0,50.0,50.0,100.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73673064,-0.2665951,-0.8085895,-0.3513679,0.047019057,3.9452648,2.3665867,0.17157137,-0.6266907,-0.41776106,3.155562,-0.5050576,-0.7414343,-0.5370153,-0.8828936,-0.71391094,0.5503197,3.2933357,-0.61695135,2.235517,-0.30105197,2.8509731,-0.044434987,2.2963164,-0.2786727,-0.2555572,-0.06372974,-0.18655097,1.1775434,0.4274501,-0.3435804,2.9650147,-0.04100443,2.3263183,-0.4679052,0.0862404,0.89505947,2.4369147,-0.296223,-0.66989017,-0.21510018,-0.48316595,0.15446341,0.3636425,-0.6331851,-0.35599706,-0.24608743,-0.2297672,0.81865156,0.021662077,-0.41410297,4.73256,0.043324642,-0.25803408,2.369141,0.029152576,0.8346987,-0.8025069,0.2455788,-0.34639564,-0.21058519,0.21769479,-0.8000264,-0.38192242,1.1794099,-0.19422722,-0.23522659,-0.22093776,2.515688,2.3070462,1.7336291,0.87878853,-0.058603816,-0.18294637,2.045926,-0.23097652,2.4461677,-0.17871003,-0.23623618,-0.11363057,2.3991807,3.0286999,-0.2277678,1.4327639,-0.11755823,2.0491457,0.8118675,2.7314227,0.33596116,-0.20878932,1.0093787,-0.19040719,0.87971014,0.53061736,-0.021962764,3.099084,0.9841444,1.5819718,0.99655247,-0.18880539,0.6549669,1.8508539,1.6186286,-0.2306586,0.6161338,-0.20037238,3.1030889,-0.16115355,0.46500134,-0.18932754,-0.22429118,-0.16770399,1.2828757,2.200138,-0.21280734,3.9047549,-0.18549174,0.023903815,2.7494314,-0.103817314,-0.053959858,0.012176978,2.6201172,0.51237625,1.4199452,1.7845159,-0.23194516,-0.121391855,,11.63,0.00,0.00,0.00,0.00
gemm-blocked,8.0,1.0,1.0,100.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6705025,-0.15305085,-0.7668857,-0.21163675,-0.47118777,0.250219,-0.7949464,-0.27402097,-0.55906373,-0.36309958,0.32118002,-0.39180732,-0.76366246,-0.5420833,-0.8535837,-0.6694833,0.28473297,-0.58383644,-0.5567012,1.5151333,-0.36470783,-0.7820524,-0.7569019,-0.6189148,-0.57794404,-0.27054274,0.10092191,-0.097369134,-0.34364837,0.034036685,-0.4422166,-0.8915359,-0.19654268,-0.25252917,-0.39956084,0.31180754,-0.13026173,-0.67328495,-0.39403486,-0.5989783,-0.2828939,-0.895275,-0.6140613,0.0128673455,-0.84919506,-0.61001897,-0.069247745,-0.26561984,-0.028866211,-0.5176025,-0.28565314,0.7138589,0.28315914,-0.7462782,-0.7083217,0.19278401,1.1498764,-0.77937305,-0.04970963,-0.8297582,-0.13055716,-0.07568797,-0.7541344,-0.52790767,0.5079358,1.2537236,-0.09871667,-0.077448875,-0.033575837,0.112692766,-0.1007795,0.31254718,-0.08792638,-0.0830924,0.87615263,-0.0887892,-0.0891423,-0.07469568,-0.098701596,1.2299056,-0.004807636,-0.077404715,-0.08999848,1.3244174,-0.05527195,0.031617824,-0.10029647,-0.085219875,0.8222762,-0.08348762,-0.034860563,0.45204154,1.0370395,-0.017783081,2.931527,3.0735285,2.2001987,-0.040299248,-0.06619035,-0.035858862,-0.085373305,-0.09891066,-0.054587178,-0.08997505,-0.08180039,0.37653247,2.0783012,-0.069832586,0.88923806,-0.08437241,-0.07584675,0.8016892,0.9555437,-0.07553385,0.91877407,1.5055972,-0.02241972,-0.09953878,2.6227229,-0.05162484,2.3620658,-0.08722609,0.19809549,0.87098974,-0.07005496,0.08671556,-0.093844384,-0.09272812,,11.63,0.00,0.00,0.00,0.00
gemm-blocked,16.0,50.0,50.0,50.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.67152244,-0.036445457,-0.7781854,-0.26017502,-0.36096308,0.670553,-0.8009409,0.06449186,-0.5765203,-0.31180295,0.72358924,-0.42644086,-0.77627915,-0.5665991,-0.8206518,-0.6732993,0.7686571,-0.5512288,-0.51559174,1.9229472,-0.36537015,-0.56375927,-0.762738,-0.20523095,-0.59179515,-0.14599343,0.06805664,-0.07997051,-0.38393286,0.6478417,-0.47358805,-0.6851706,-0.2255538,-0.3016896,-0.34074798,0.25968018,1.0647206,-0.6951716,-0.23467141,-0.4442672,-0.1936891,-0.2492729,-0.5904173,0.5609315,-0.8598013,-0.2597272,-0.124835774,-0.20258671,-0.062312312,-0.4926405,-0.19357458,0.5886847,0.29935235,-0.42562258,-0.7103353,0.13931608,1.0957465,-0.7556899,0.1503911,-0.8264591,-0.15359424,-0.11388785,-0.7241472,-0.28766116,-0.15215224,0.59702826,-0.15512885,-0.14422734,0.3195064,0.2929098,0.42404813,1.1811653,0.03685558,0.30381706,0.8778167,-0.1482617,-0.14192581,-0.13570501,-0.15654702,1.8898088,1.3858464,0.664565,-0.14801022,1.5182619,-0.109577164,0.5636139,0.7155329,0.28156993,1.8670337,-0.12872088,0.10030485,-0.11850382,-0.1254056,0.55481887,0.5014159,3.518295,0.18060796,-0.09244253,-0.06559925,-0.10062961,0.3242647,-0.15137516,0.13139826,-0.14926396,0.5086934,-0.11765689,2.3450284,-0.073937714,-0.15370391,-0.076583944,-0.14057797,0.79106444,0.13763191,0.70824546,3.140417,-0.06282202,-0.09954052,-0.12746362,2.7160857,-0.13074158,2.2734513,0.7280761,0.6029099,2.3133762,1.8707664,0.008974553,-0.15197602,1.5408016,,11.63,0.00,0.00,0.00,0.00
gemm-blocked,1.0,1.0,50.0,100.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7884194,-0.20566384,-0.77608395,-0.25972676,-0.50642926,0.18459125,-0.8008185,-0.04082865,-0.58515507,-0.3893546,0.41361016,-0.41973025,-0.7733226,-0.56106645,-0.8629622,-0.6911585,0.20413764,0.49272215,-0.5781943,1.6760592,-0.30619076,-0.7923896,-0.30028778,0.46913797,-0.5973091,-0.3120163,0.052316554,-0.14282857,0.8089086,0.21184178,-0.4715762,-0.1612843,-0.2388345,0.174079,-0.4331883,0.26106158,0.059947196,-0.45983243,-0.43254423,-0.5682714,-0.3284814,-0.90001476,-0.40680766,0.27274224,-0.85960835,-0.63169444,-0.11919358,-0.3144967,0.6137586,0.14630517,-0.32834384,0.63839674,0.21479052,-0.27194762,0.39696607,0.11315801,1.2513685,-0.78715265,-0.042744182,-0.4263449,0.29392254,-0.143098,-0.768113,-0.53071207,2.2985554,-0.13662916,-0.16059713,-0.14873555,1.2271507,0.626176,-0.15198565,0.057075467,-0.11300842,-0.1463906,0.026331017,-0.15410203,-0.15467353,-0.13730328,-0.1627223,-0.15938006,1.3504671,1.6734353,-0.1534264,0.7591494,-0.115185484,0.9706272,0.40612012,2.93598,-0.14672138,-0.15097247,0.23054957,-0.11629824,1.8327283,-0.07163152,-0.12608898,2.1200778,-0.108178295,0.64593893,-0.1315466,-0.10137457,0.47829553,0.94188684,-0.1296362,-0.15162647,0.29782277,-0.17045145,1.5324173,-0.088616855,2.3439345,-0.14849043,-0.14295642,-0.14428377,1.3108907,1.8380456,0.014684077,2.4108934,-0.09737496,0.2669424,1.7058802,-0.123458095,1.3409542,-0.14963745,1.240972,0.5176229,1.3421773,1.233687,-0.15773484,-0.015748015,,11.63,0.00,0.00,0.00,0.00
gemm-blocked,2.0,1.0,1.0,50.0,100.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7870194,-0.2286604,-0.8007668,-0.31227437,-0.10224834,3.642861,2.449321,-0.115550734,-0.61424893,-0.3967838,2.8573875,-0.4838001,-0.7979592,-0.5345106,-0.8752017,-0.70385015,0.114343196,3.354321,-0.6175402,1.8832237,-0.2869098,2.9438548,-0.015978724,1.974367,-0.2549262,-0.36641842,-0.055541877,-0.20566812,1.2474014,0.002488705,-0.3152363,2.8840835,-0.033257835,2.414596,-0.46977985,0.127088,-0.0576534,2.5248408,-0.47866505,-0.6577544,-0.20840664,-0.9048882,0.10306493,-0.12352416,-0.63428825,-0.66672575,-0.20436585,-0.28119096,0.8817596,-0.012299405,-0.3806507,4.8586736,0.10176892,-0.5130214,2.4541903,0.10296131,0.8518877,-0.80837035,0.17187774,-0.33660898,-0.22130649,0.21346298,-0.78890777,-0.58368504,1.3898404,-0.11781849,-0.16672218,-0.14284275,0.6478525,2.2609808,1.9973435,0.25853002,-0.14287944,-0.12596878,2.2676394,-0.16061373,-0.09356008,-0.104924165,-0.16666988,-0.1561083,-0.05926009,2.6292396,-0.15809348,0.8877526,-0.033843935,2.345121,0.98419845,1.7928898,0.46142656,-0.15056212,-0.052837063,-0.11990961,1.0532535,0.050579723,0.068116374,2.8439004,0.3442242,1.8350773,-0.11732236,-0.1116699,-0.061337337,2.1219683,-0.076241,-0.16021097,0.13928224,-0.17283197,0.48763642,-0.1407045,-0.015485511,-0.15007442,-0.14938669,-0.095647946,1.2459548,0.66786766,-0.13655628,2.848901,-0.09909801,0.09054229,3.1138418,-0.0035980463,-0.09453097,-0.15531635,0.49868524,0.6552025,-0.07205736,0.1703101,-0.16175185,-0.15943569,,11.63,0.00,0.00,0.00,0.00
gemm-blocked,8.0,1.0,1.0,1.0,50.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.69518167,0.042190466,-0.769696,-0.2676512,-0.49364346,2.1094823,0.18401386,-0.22758104,-0.59179467,-0.21866177,1.410324,-0.44190553,-0.78418684,-0.49824288,-0.8596293,-0.65516496,0.5646485,0.6402499,-0.58746,1.3894633,-0.2675502,2.0150914,-0.7370464,0.046291366,-0.56130373,-0.32268783,0.01844335,-0.1623664,-0.38892993,1.3505166,-0.4379364,0.17130062,-0.2132706,0.9837796,-0.32445222,0.22364227,0.15598907,0.71083486,-0.4388703,-0.37102866,0.5399072,-0.7303807,-0.2582628,-0.05952486,-0.3703834,-0.3390184,0.6097333,-0.26952997,0.66945004,-0.5273596,-0.06705273,2.9090765,0.38216603,-0.6873957,0.7786818,0.24712655,1.0204037,-0.6415041,0.14969797,-0.79145724,-0.17901716,-0.14094155,-0.7023657,-0.5603454,-0.1632929,-0.04034971,-0.16444255,-0.14865138,2.9526026,1.213843,0.9693405,-0.13719618,-0.15799947,0.01834293,2.1429036,-0.13564178,1.5180132,-0.12093843,-0.16697517,1.2496458,1.9662652,0.69579804,-0.15984999,0.6008751,-0.06852412,1.9510138,0.8422623,1.2613479,1.7167826,-0.15420628,0.4602757,-0.13389143,-0.14317803,1.5621638,1.1254978,2.441126,1.9879817,0.6946249,0.8248246,-0.10641093,0.37417814,0.77602905,0.8092554,-0.118239015,0.37624425,-0.14692351,2.1718447,-0.14221282,0.9612725,0.3742685,0.35226053,0.72019106,0.818233,0.34096023,1.0917594,3.9635727,-0.06921427,-0.14753482,3.810738,-0.10239738,0.7522646,1.0708435,1.3540714,1.3944976,0.8988807,0.6846291,-0.15259849,-0.16187575,,11.63,0.00,0.00,0.00,0.00
gemm-blocked,16.0,1.0,50.0,1.0,100.0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28853595,0.6376757,-0.80605185,0.09090329,-0.44155675,4.360213,3.6689742,-0.0716104,-0.6318662,-0.031476315,1.3434212,-0.50488466,-0.8081196,-0.10225729,-0.82502,-0.6812376,0.59056306,2.4010098,-0.582047,1.79071,0.39906356,1.5526274,0.15067445,2.6191845,-0.61467415,-0.19418016,-0.08955719,-0.20160143,0.26320577,1.0133977,0.6273367,2.338188,-0.31300536,2.0183191,0.033266027,0.08154248,2.053174,0.3085934,-0.34105912,-0.47879857,-0.26434836,-0.29764298,0.6694207,0.34481865,-0.5656994,-0.35961846,-0.24592414,-0.30644038,-0.093110844,-0.46883702,0.6538611,3.6628654,0.5982534,1.0261035,0.19437541,0.0031609149,1.1268806,-0.72407186,0.03609777,-0.8156373,0.429675,0.41414887,-0.7187407,-0.28824055,0.79442537,0.366668,-0.21743125,-0.20535304,0.58895165,3.5395796,3.506697,0.8509983,-0.04001315,0.31044927,2.0056624,-0.21149461,-0.2133073,-0.19722255,-0.21836619,1.6693531,1.5895811,3.5697613,-0.2105899,1.0514907,-0.17929974,2.8431175,1.1110995,2.5360882,1.4459803,-0.19296789,0.003176126,-0.17802158,0.5464321,0.43563747,1.3140643,5.65138,0.5807523,2.2118409,0.9227636,-0.16814125,0.41275987,0.83941674,0.045244277,-0.21014938,0.39806983,-0.18083887,3.5391836,-0.1425108,0.093979135,-0.105506614,-0.20424736,0.22235635,0.16938809,0.5820639,3.0183828,3.5149696,-0.16241598,0.3572557,3.5338247,-0.19454256,1.4541434,0.93157816,0.46131763,1.5166751,2.2967541,0.7101883,-0.21383144,0.5754246,,11.63,0.00,0.00,0.00,0.00
gemm-blocked,8.0,50.0,50.0,50.0,50.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7096469,-0.2353231,-0.7868834,-0.30398884,-0.4000992,2.5051177,0.14781414,0.0118421335,-0.6015986,-0.3867836,1.7524486,-0.4605098,-0.7901505,-0.5729306,-0.87244207,-0.7012735,0.9528178,0.6557056,-0.6021541,1.776805,-0.3728116,1.6875247,-0.7745168,0.43095487,-0.6246605,-0.19657622,-0.005667753,-0.13447212,-0.4209906,1.5086643,-0.49190468,0.28439632,-0.27181903,0.833983,-0.4675315,0.18683916,0.87936765,0.674712,-0.28004575,-0.62148464,0.4221008,-0.42132398,-0.26847464,0.46869865,-0.3854338,-0.013207709,0.55985796,-0.22890669,0.512262,-0.49839303,-0.34814847,2.8200636,0.15000755,-0.46246114,0.6633027,0.05026139,0.95748895,-0.7849087,-0.047957562,-0.8392843,-0.21395433,-0.16640875,-0.76061976,-0.33766076,-0.16002952,0.2833839,-0.16259445,-0.15206777,0.6732727,1.5794104,0.49060276,1.1411269,0.027103772,0.30658802,1.86864,-0.15689713,0.34690997,-0.12720923,-0.16445157,1.0537575,1.4097884,1.4805746,-0.15607579,1.6372777,-0.09347157,3.0632129,0.12941144,0.72585523,1.2994397,-0.13672519,0.07330119,-0.12661827,-0.13354897,1.3923925,1.6022122,3.160272,1.195288,0.67134154,0.8560582,-0.10558083,0.07864938,0.7820611,0.117999494,-0.15777451,1.0158665,0.65546685,1.7901406,-0.08251636,1.0662965,0.3729002,1.091312,0.33630717,1.0272855,0.70702034,0.71307147,2.9927576,-0.10823858,-0.12588675,3.1413887,-0.1388496,1.251185,0.10750243,0.8285685,1.1800683,0.014711373,-0.008706041,-0.15986787,-0.039726175,,11.63,0.00,0.00,0.00,0.00
